Source,Target,PValue
Msh6,Taf2,0.0
Trim28,Gemin4,0.0
Taf2,Ddx10,0.0
Taf2,Orc2,0.0
Zfp560,Zfp1,0.0
Dmrt1,Hormad1,0.0
Dmrt1,Rbm44,0.0
Gna13,Tnfaip3,0.0
Camk2b,Sall4,0.0
Lmo2,Alox5ap,0.0
Lyz2,Smad6,0.0
4930506M07Rik,Foxk2,0.0
Esrrb,Phlda2,3.2308817982609625e-294
Foxk2,Naa40,2.3382982328489202e-284
Lhx1,Chst10,1.6546212566748213e-273
Psmb8,Sp5,1.2218556809252119e-239
Ints7,Foxk2,6.494709551824186e-205
Dpf1,Pou4f1,8.73873816200014e-203
Ctcf,Mapre3,5.0580125866878805e-202
Pes1,Zfp1,3.428035979951128e-181
Tmf1,Erlec1,6.911443125253032e-169
Mcm3,Sin3a,3.6638192615011673e-163
Mybl2,Cdkn2a,2.1889754614558734e-148
Tnks2,Gpbp1,3.986692780114877e-144
Dppa5a,Foxh1,5.307605479008575e-144
Taf5,Zbed4,4.2669163231266783e-129
Rfc1,Ctcf,4.130822436523107e-127
Dmrt1,Mageb16,8.165723952671431e-122
Dis3,Dhx33,2.7172641129080903e-120
Tacstd2,Hopx,1.4038048980575493e-107
Dmrt1,Cyct,2.5474515683781347e-97
Dtl,Foxk2,6.624834231011676e-97
Zfp771,Thap7,1.0428906496698162e-91
Ubap2,Foxk2,7.335613494299918e-84
Lin9,Taf2,1.566996825525719e-79
Ikzf1,Srgn,1.933194111619654e-77
Dis3,Trim27,1.6882506518833417e-76
Taf2,Cebpz,3.4785926064124203e-72
Hells,Sin3a,4.434974746509575e-70
Ncoa3,Plekhm1,1.5560896634947887e-65
Dcaf11,Srebf1,3.85321928875936e-64
Dtymk,Taf2,1.1002691682543249e-63
Senp1,Foxk2,3.8894432024728003e-63
Etaa1,Taf2,6.534160787899564e-61
Jun,Ier3,3.0349412578055107e-58
Taf2,Mettl4,2.915671978604765e-57
Rest,Lhx1,1.1399590552070194e-56
Tcf12,Dock7,6.858346323421718e-56
Rpgr,Gpbp1,9.020216076344077e-55
Nr1d1,Trim27,2.0200183361709358e-51
Pcolce,Hic1,7.642856452892283e-51
Zfp263,Zkscan6,3.493872298923399e-50
Zmynd19,Foxk2,4.528923875130356e-48
Appbp2,Zfp654,1.1283469683035767e-45
Myst4,Thoc7,1.2415722264956401e-45
Actl6a,Kdm3a,1.796996307906623e-45
Trim28,Llgl1,1.6270139366726355e-44
Trp53bp1,Tmem37,4.712182686991199e-44
Hist1h2bc,Foxk2,3.354032674155979e-43
Mybl2,Gsg2,7.613334229825383e-43
Pax6,Gipr,5.2889472450092915e-42
Zfp42,Prdm14,1.0706898526743671e-41
Tgif2,Cdc20,3.1609107790685447e-40
Chd4,Eif3a,4.1980094876240866e-40
Lrp8,Taf1,1.7780670588861782e-36
Nae1,Zfp667,5.425192901815885e-36
Taf6l,Rtel1,1.3662412468900977e-35
Ddx10,Gpbp1,3.7881374766632075e-35
Rcor1,Rps6ka3,2.1516928383615003e-33
Pcolce,Aebp1,1.3115756703862455e-32
Dvl2,Rest,8.459362746612805e-31
Chtf18,Mybbp1a,7.122189900394032e-30
Fbxo5,Npm1,5.391293820448863e-29
Anapc4,Mynn,2.6857389977582324e-28
Hdac2,Mex3b,4.3605718469778195e-28
Pcolce,Prrx2,6.751805197057187e-28
Btbd10,Mynn,3.7366985456110284e-27
Tet1,Zfp354c,5.4145338771741704e-27
Mybl2,Gemin6,8.096548370075975e-27
Relb,Zc3h12a,1.1139016819787734e-26
Pcolce,Foxc2,1.622798360779393e-26
Zbed4,Mynn,6.3000953929835e-26
Zfp639,Atg4d,1.9311976553544984e-25
Taf2,Tmem209,2.2537691468786505e-25
Apex1,Alg8,3.4655077024285767e-25
Phb,Mrpl42,4.8778714160954724e-24
Zfp354c,Pfn2,8.322300302456328e-24
Snx32,Meis3,1.376998137436955e-23
Csk,Drap1,1.431452386551044e-23
Pbx4,Qrich2,2.4224113172911118e-23
Foxh1,Gtsf1l,2.4905730976815805e-23
Ndn,Tsc22d1,3.9135400585904373e-23
Ddx41,Psmf1,4.2350794487053844e-23
Ebf3,Elavl3,4.395400728158885e-23
Zfp354c,Mex3b,9.385448413069916e-23
Pds5b,Zik1,1.2846211273172529e-22
Npm1,Snrpe,3.1367325554575097e-22
Ehf,Lgals4,7.848842995785371e-22
Nmral1,Nfyb,1.2856110686200932e-21
Hirip3,Taf5,2.4289193623650017e-21
Uhrf1,Cdc25c,2.590185720074533e-21
Pcolce,Snai2,2.6394822693489524e-21
Tonsl,Top2a,2.7547423184138486e-21
Mll2,Crtc3,3.254694906726045e-21
Rbck1,Zfpl1,5.6415601379994076e-21
1200014J11Rik,Nrf1,5.861234301421866e-21
Mre11a,Npm1,6.789488106753196e-21
Zkscan6,Aplf,8.113053859649916e-21
Mmachc,Tfb1m,8.427087166721758e-21
Ldb1,Hdac5,8.567761946124175e-21
Klf9,Aprt,1.1201628551278394e-20
Gm98,Slc17a9,1.708905918659357e-20
Nup160,Taf2,2.108203547184328e-20
Mtf2,Taf2,3.019477191021714e-20
Prdm2,Edf1,3.2319672861828066e-20
Mcm8,Hmmr,4.080926758876372e-20
Zfp639,Cryl1,5.194196165115388e-20
Arpc1b,Klf12,7.643586128777711e-20
Pcolce,Twist2,1.4141370733267482e-19
Pcolce,Snai1,5.3934218989945295e-19
Tmpo,Cnot6,5.581038624486634e-19
Peg3,Irf2,6.92860374187301e-19
Taf6l,Zfp771,6.952592656736402e-19
Nat14,Elavl3,9.23428291805998e-19
Ttll7,Zfpm1,9.908615563102047e-19
Zfp518b,Igf2bp1,1.3780797753495004e-18
Taf6l,Thop1,1.9737274655606685e-18
Msh6,Kdm1a,2.9782310035738985e-18
Gas5,Zfp280c,3.0897125877987145e-18
Slc30a9,Tead3,4.15669517724e-18
Lhx1,Rims3,4.6486342052628945e-18
Pax6,6330407J23Rik,6.050616966210064e-18
Snai3,Hrk,6.217382183968565e-18
Foxh1,Tdgf1,1.642066809925486e-17
Cse1l,Patz1,2.874563308631627e-17
Taf2,Nasp,4.320236805506342e-17
Sgol2,Psmc3ip,4.551593591269448e-17
Taf2,G2e3,5.448730871687522e-17
9230110C19Rik,Esrrb,5.989083038368918e-17
Zfp354c,Cpt1c,9.984188850864935e-17
Cisd1,Zfp661,1.070928904765477e-16
Ktn1,Zfp369,1.0777574921075928e-16
Mybl2,Elavl3,1.8092819482327107e-16
Cdkn2a,Foxk2,2.7172065714402384e-16
Sirt1,Kdm3a,7.789735731622354e-16
Gorab,Mynn,9.667463137259698e-16
Stat4,Hvcn1,1.063168085059264e-15
Eed,Sin3a,1.3564902119704052e-15
Men1,Gtf3c1,2.0255165830937693e-15
Tfcp2l1,Lrrc31,2.563715972364343e-15
Asxl1,Dhx33,4.448877509675916e-15
Uhrf1,Cdc20,4.630803384983445e-15
Hat1,Hells,6.364689506237044e-15
Mybl2,Nhp2,6.5392127835036416e-15
Nfrkb,Asxl1,7.66742829985581e-15
Lrrfip1,Mrps12,1.1115306580709901e-14
Fgd1,Zfp354c,1.1782243613890092e-14
Relb,Sfxn2,1.182373954189683e-14
Dppa4,Foxh1,1.1865387649998613e-14
Rpp40,Kdm6b,1.5237004063934885e-14
Cc2d1b,Drp2,1.6002133695220903e-14
Patz1,Asf1a,1.7768691611803456e-14
Irf6,Rnf128,1.9665959283973885e-14
Myst4,Ankfy1,2.167963441269648e-14
Tcfl5,Ninl,2.974231580393038e-14
Zbtb7b,Yaf2,3.952154068677308e-14
Cdca2,Taf5,6.278808086357326e-14
Cfdp1,Smarce1,6.983046642185869e-14
Elf3,Myo5c,8.680587050422694e-14
Elmo3,Irf6,1.4145112142050647e-13
Smc5,Taf2,1.8644897178458262e-13
Mynn,Tmx3,2.0038269528268398e-13
Pml,Gsto1,3.061504663520198e-13
Mynn,Fam73a,3.2943023435976953e-13
Gpbp1,Capn7,3.4945970708262134e-13
Mybl2,Tonsl,6.972186619958044e-13
Mad2l1,Tgif2,1.154251307608932e-12
Taf2,Tex10,1.3105647847713831e-12
Hnrpdl,Surf6,1.4204903076405067e-12
Smarca5,Smchd1,1.5208409949017894e-12
Gpbp1,Uso1,2.482599600350944e-12
Lrch2,Arnt2,3.4994540346026887e-12
Arid4b,Baz2b,3.6151757129453086e-12
Tet1,Zic5,4.9093153889315735e-12
Relb,Tnfaip3,5.123384764881599e-12
Taf6l,Ece2,7.874041546672887e-12
Mms22l,Npm1,1.9442122170274538e-11
Gabpb1,Mynn,2.0737957248863867e-11
Zfp105,Ttc30a1,2.5515878985048955e-11
Tgif2,Snrpg,3.200736144715792e-11
Irf6,Rassf7,3.5678916577339375e-11
Dis3,Smarcc1,6.369428187991637e-11
Tet1,Tro,9.73894977467182e-11
Lipm,Tfap2a,1.355520966109732e-10
Gins1,Mybl2,1.4140089642224235e-10
Mybbp1a,Snrpa,1.8409178719789038e-10
Jun,Dusp1,2.0502242158902534e-10
Hnrpdl,Bcor,2.113036796008655e-10
Rnf10,Rnf7,2.327979397170632e-10
Wdhd1,Trim27,2.4880823965074626e-10
Ddx18,Taf2,2.5093794479711013e-10
Zfp143,Papd4,2.570914863455425e-10
Gtf2e1,Aasdhppt,2.8432152508698836e-10
Npm1,Ncl,2.9683186883771167e-10
Smarcc1,Nucks1,3.2760488915516327e-10
Dpys,Olig1,3.9912273253705266e-10
Aftph,Myst4,4.848579387435544e-10
Kif18b,Foxk2,5.349658448974783e-10
Mynn,Sec61a2,6.615333604140056e-10
Mynn,Ier3ip1,6.944155571064725e-10
Appbp2,Myst4,7.103690924450032e-10
H1fx,Cbx2,7.176317193118991e-10
Cdc6,Mybl2,7.23784641940695e-10
Rif1,Prkdc,8.046308778823606e-10
Sall2,Zc4h2,9.125655936179949e-10
Nfasc,Nat14,1.1764396244152952e-09
Lin28a,Prdm14,1.3288794161337059e-09
Mcm8,Kif18a,1.402614038930084e-09
Mynn,Bbip1,1.6579961372308283e-09
Nfatc1,Elavl3,1.7716449237748876e-09
Hells,Mcm3,2.0771901444962607e-09
Cdadc1,Zkscan1,2.4321978625606413e-09
Plxnc1,Irf5,2.4864070846308657e-09
Mynn,Nagpa,3.1038905470645464e-09
Mybl2,Fam60a,3.1979326791116397e-09
Rhob,Jun,3.802692420593897e-09
Tro,Tcfl5,3.860520766621365e-09
Cnot2,Vps72,4.243473738121699e-09
Pcdh1,Irf2,4.742643383879619e-09
Zfp524,Zscan18,5.823720994440025e-09
Zbtb3,Syngr4,6.054178148387664e-09
Srebf2,Fau,6.622873263136021e-09
Nvl,Taf2,7.1096062668336034e-09
Suz12,Eif3a,7.1670460359814645e-09
Dmrt1,1700019A02Rik,7.450947360990826e-09
Nr6a1,Hsf2bp,7.691259842111266e-09
Lefty2,Esrrb,8.681042204841821e-09
Men1,Exosc4,8.930073479752518e-09
Mybl2,Pcgf6,9.170495123904755e-09
Clec2l,Sp6,1.0626921565966899e-08
Hoxa1,Chsy1,1.0801249695649831e-08
Ttc26,Six4,1.111911819375036e-08
Nup188,Cdk5rap2,1.2361320001060151e-08
H2afz,Pcna,1.2367080934809481e-08
Rsrc2,Gpbp1,1.2694250566721402e-08
Mynn,Fam49b,1.2883360214513684e-08
Ascl2,Cs,1.3178093313487055e-08
Nr6a1,Rbmxl2,1.3403123430063938e-08
Rest,Kif5c,1.3978687835186957e-08
Taf2,Ccdc18,1.4456704308654293e-08
Tgif2,Snrpd1,1.4804662080139937e-08
Zfp42,Nr6a1,1.707493147394022e-08
Psmc3ip,2700049A03Rik,1.784096935343971e-08
Casp2,Hnrpdl,2.0954168950255483e-08
Gtf2e2,Klf13,3.0597703011127586e-08
Ddx20,Mns1,3.092079502429067e-08
Eme1,Brip1,3.326631250698724e-08
Parvb,Aebp1,3.5840203810317646e-08
Pwwp2a,Tardbp,3.704932733484501e-08
Zfpm1,Sdf2,4.157498748805107e-08
Smarca1,Zfp354c,4.2367557983465524e-08
Eras,Aire,4.258403740049291e-08
Ncor2,Gnai3,4.79577870944347e-08
Nup160,Gtf2e1,5.1996336039787876e-08
Mical1,Klf12,5.699704849881685e-08
Zfp827,Echdc3,6.387323789056253e-08
Taf2,Rnf138,7.105111798570344e-08
Smarcd3,Ndn,7.122050747821556e-08
Relb,Nfkbia,8.848132333630338e-08
Fos,Jun,1.0600721216507409e-07
Pigh,Mterfd1,1.2361188339304696e-07
Usp37,Kdm3a,1.2530921706143003e-07
Car14,Tcea3,1.2611809737995913e-07
Chek1,Tardbp,1.3550572216757262e-07
Fbxo15,Nr6a1,1.3907296220214765e-07
Taf2,Rad54b,1.4089613971458203e-07
Brix1,Nolc1,1.4425493863936493e-07
Itih2,Klf12,1.442971665299902e-07
Nufip1,Ttf2,1.467906474007521e-07
Uhrf1,Smc4,1.6245459436440736e-07
Prrc2a,Maz,1.7484864076279406e-07
Mael,Nr6a1,1.789233851156314e-07
Suz12,Taf2,1.806945978015307e-07
9230110C19Rik,Tcfl5,2.0516262558570066e-07
Naa11,Nr6a1,2.1339704636479035e-07
Zfp579,Acp1,2.4857263400829296e-07
Klf15,1110054O05Rik,2.5785975363582683e-07
Negr1,Smad3,2.6063809822837514e-07
Eme1,Ash2l,3.0364702084770855e-07
Taf6l,Acd,3.1525198420113456e-07
Nfya,Dbnl,3.207230568916879e-07
Nek2,Top2a,3.3453385238983396e-07
Uhrf1,Ube2c,4.207100518998374e-07
Taf2,Kif20b,4.2750671566050225e-07
Zwint,Zfp36,4.3241246264728217e-07
Exo1,Taf2,4.669526621406686e-07
Prmt5,Mybbp1a,5.891759678689406e-07
Fam19a5,Arnt2,6.1919009587758e-07
Ap1m2,Irf6,6.602587952486436e-07
Rnf26,A930001N09Rik,6.84451704904096e-07
Rnf17,Nr6a1,6.995144615267981e-07
Mcm8,Sgol2,7.246359699839097e-07
Cdc23,Zik1,7.385545853665946e-07
Tro,Zbtb8b,7.409650602233291e-07
Tro,Rbbp5,8.078526618864633e-07
Hells,Pfas,8.523759912655441e-07
Cebpb,Ctsb,8.748286725485233e-07
Zfp771,Eri3,9.217023859677752e-07
Elf3,Cs,1.0090587513332342e-06
Zfp354c,Vangl2,1.14035850229902e-06
Utp23,Zfp143,1.17349209639841e-06
Akap8,Bcor,1.2101268029551024e-06
Sarnp,Rpl27,1.2253376858004279e-06
Gpa33,Ascl2,1.2593882728182143e-06
Mybl2,Gemin4,1.299169901145572e-06
Gsta3,Taf1c,1.3382876062632984e-06
Tgif2,Golga3,1.4025419917995816e-06
Kifc5b,Uhrf1,1.421131683757898e-06
Ddx1,Rpf2,1.4222719678827885e-06
Acp1,Foxj2,1.4503327493403364e-06
2700094K13Rik,Uhrf1,1.6392537798058338e-06
Wasf1,Nr1d1,1.665865832600905e-06
Poc1a,Cdk5rap2,1.8174684743944407e-06
Chd4,Ppig,1.834455572254828e-06
Smchd1,Kdm5c,1.8659497095249245e-06
Kdm5a,U2surp,1.9173673530935058e-06
Cenpk,Hmga2,1.938827816749731e-06
Tcf12,Dgkz,2.0150620517758852e-06
Ruvbl2,Ube2v1,2.0581261606108893e-06
Zfpl1,Tfpt,2.0608472224219484e-06
Zfp654,Sin3a,2.0802873780988195e-06
Ikbkap,Sub1,2.1853616756054205e-06
Cdk5rap2,Lig3,2.2436227558787764e-06
Zfp354c,Enah,2.3584699185803454e-06
Ddx56,Cdk5rap2,2.3889865127096375e-06
Dmrt1,Lin28a,2.4744404080111063e-06
Heatr1,Taf2,2.4755161372165586e-06
Rnmt,Zfp1,2.497964502168052e-06
Ing2,Camk2b,2.5718451009744998e-06
Tbx21,H2-DMa,2.672494007036803e-06
Acsl1,Sod2,2.853858307082584e-06
Usf2,Ubxn11,3.054450545982448e-06
Nfil3,Shroom1,3.1390207772989656e-06
Rbmx,Nono,3.6104386829809583e-06
Bcl11b,C530008M17Rik,3.84499490278687e-06
Ltb,Irf1,3.875624614324647e-06
Foxh1,Tdrd12,3.944736282163809e-06
Akna,Rassf2,3.962962660067058e-06
Tardbp,Mynn,4.047561717149058e-06
Hamp,Prox1,4.152889448666009e-06
Fbxo15,Prdm14,4.245136576091981e-06
Eftud2,Foxk2,4.278706429770847e-06
Fra10ac1,Zfp661,4.520879745774133e-06
Pcgf6,Polr3c,4.625708093386419e-06
BC030867,Foxk2,4.649723966222774e-06
Mms22l,Dhx33,4.939016994923664e-06
Vrk1,Ctcf,4.988417479431727e-06
Rbmxl1,Cetn3,5.203572495650467e-06
Setx,Taf2,5.325351603909877e-06
Rest,Rims3,5.555985711087043e-06
Taf2,Nop58,5.663924586786753e-06
Srebf2,Xpot,5.698590888402045e-06
Ccnh,Zbtb41,6.345050825323559e-06
Mier3,3110001I22Rik,6.3617613087813486e-06
Foxh1,Triml1,6.518802694417604e-06
Hltf,Mynn,6.842781980474009e-06
Zfpm1,Pcyt2,7.412579287725614e-06
Klf15,Actr3,7.520855967344853e-06
Irf6,Rab25,7.765757603926533e-06
Pard3,Nr2f6,7.997834157292124e-06
Snai2,Thbs2,8.26191536778969e-06
Zfp1,Entpd6,8.293677079553797e-06
Hirip3,Set,8.299569636215957e-06
Hamp,Taf1c,8.533013329792153e-06
Armc10,Ctcf,8.845725307357217e-06
Zfp110,Tox4,9.155208041362001e-06
Dnmt3a,Tro,9.182523214378057e-06
Pcolce,Zeb2,9.324253644389527e-06
Tmem47,Mta3,9.339339106296557e-06
Nup85,Sarnp,9.418357397315337e-06
Crem,Derl2,9.564928099415383e-06
AA467197,Klf5,9.749978975867544e-06
Elf3,Krt18,1.0443294443845807e-05
Gpbp1,Tmtc3,1.0711621970445355e-05
Irf6,Rhpn2,1.1462116849391587e-05
Uhrf1,Snrpg,1.1606105336864616e-05
Irf6,Lrba,1.1750124679299477e-05
Eme1,Hells,1.2141382236754983e-05
Zfp711,Reep1,1.2351426784162131e-05
Klf13,Rela,1.2489175731305864e-05
Lrp10,Nfkb2,1.2575616071546883e-05
Cd74,Zfp518b,1.377851685388525e-05
Klf15,Bckdhb,1.4330986156055514e-05
Irf6,Krt8,1.4391644045021985e-05
Dis3,Npm1,1.543387043186897e-05
Brca1,Smc4,1.5650467755091717e-05
Pa2g4,1110032A03Rik,1.5722769878227077e-05
Zfp81,Zfp280c,1.6053818549237167e-05
Jdp2,St3gal2,1.632947599679891e-05
Lefty2,Prdm14,1.6851987701230322e-05
Espn,Esrra,1.7111599013102022e-05
Zfp827,Gldc,1.7700923301153726e-05
Dtymk,Npm1,1.785356628112878e-05
Acsl1,Rfx4,1.8692473235913188e-05
Gdf3,Aire,1.9342717734802285e-05
Dnmt1,Nuf2,1.9410341349063184e-05
Msh6,Prkdc,1.981773819185161e-05
Mysm1,Baz2b,1.9883061399170005e-05
Tro,Irf2,2.0319585587390488e-05
Zc4h2,Zfp583,2.0560612447458345e-05
2610528A11Rik,Satb2,2.1004024682810494e-05
Hells,Etaa1,2.1968222421850158e-05
Cyp4f39,Grhl1,2.220896907295978e-05
Eftud1,Zkscan6,2.2415920057410194e-05
Cdca2,Psmc3ip,2.2703727060738366e-05
Npm1,Orc6,2.273945727839832e-05
Hells,Gsg2,2.4144455531461023e-05
Zbtb44,Dnajc28,2.4204496779037476e-05
Mcm4,Npm1,2.467065821200889e-05
Rybp,Gpbp1,2.6425503207515355e-05
Hnrpdl,Rsbn1,2.7679914843642065e-05
Mpzl1,Pbx3,2.8648122225330535e-05
Xylt2,Men1,2.8781394422618018e-05
Tnfaip3,Il17ra,2.879010366348673e-05
Srsf7,Prdx5,2.8856690420542592e-05
Asxl1,Trim27,2.9007015058761074e-05
Exo1,Npm1,2.9547401403018738e-05
Irf6,Spint2,3.0301780588368452e-05
Pnn,Pwwp2a,3.059448199644331e-05
Gpbp1,Bbip1,3.0626177793207736e-05
Tmem8,Mta3,3.105086565633689e-05
Ifi35,Stat1,3.15525655856321e-05
E2f7,Dck,3.206547356635399e-05
Mybl2,Hic2,3.32735239993759e-05
Dnmt1,Ssrp1,3.4749327071791324e-05
Cyct,Nr6a1,3.482990142361611e-05
Gtf2e1,Sip1,3.5131925382844055e-05
Appbp2,Dmtf1,3.523320846212108e-05
Mybl2,Espl1,3.607724512000504e-05
Dcbld1,Plagl2,3.72158523719492e-05
Ranbp17,Nr6a1,3.8146937692191774e-05
Orc2,Cdkn2a,3.838404453882721e-05
Ccdc99,Hells,4.044424059671923e-05
Rbpj,Stard10,4.12842055516645e-05
Bcl11b,Plac8,4.1306400867528754e-05
Zcchc2,Zkscan6,4.43599808942103e-05
Mad2l1,Uhrf1,4.52412324479377e-05
Med1,Nup160,4.64326027853933e-05
Brca1,Ppap2b,4.649664605614288e-05
Mitd1,Usf2,4.675346194249108e-05
Eras,Esrrb,4.740588124263651e-05
Uhrf1,Cenpa,4.9586024129487914e-05
Trp53bp1,Cbx3,5.094624535441892e-05
D1Pas1,Nr6a1,5.1210516626436976e-05
Mcm8,Ccnf,5.143703136799541e-05
Ccdc123,Cdk5rap2,5.310710425760051e-05
Bub1b,Cdk5rap2,5.3317753010028156e-05
D10Wsu102e,Rnf4,5.3671821377606435e-05
Uhrf1,Ccna2,5.5238413514221524e-05
Ccnb1,Rfc1,5.743839410612415e-05
Mybl2,Zbed4,5.7685909680307075e-05
Gata2,Gata3,5.975415562412694e-05
Relb,Wipf2,6.044804252100643e-05
Lrr1,Hnrnpab,6.0780020103626586e-05
Mcm9,Lin54,6.084706028327191e-05
Lhx1,D630023F18Rik,6.21687644916685e-05
Zfp828,Zfp553,6.353497424916881e-05
Elf5,Notch1,6.703851856205813e-05
Oip5,Mcm8,6.716353321134603e-05
Hormad1,Nr6a1,6.794593771580373e-05
Matr3,Zfp280c,6.896335155393029e-05
Taf2,Prpf40a,7.037388684578965e-05
Zfp800,4933411K20Rik,7.040071729956125e-05
2410042D21Rik,Snapc3,7.34267595465054e-05
Fam178b,Nr6a1,7.574970321969523e-05
Irx1,Porcn,7.730627376313195e-05
Tnfaip3,Lcp1,7.777617043660379e-05
Wdr3,Nr1d1,8.024031237364556e-05
Megf10,Zic1,8.458047123358551e-05
Npm1,Haus1,8.609512081371183e-05
Irf6,Marveld3,8.777691766244636e-05
Ilf3,Rnps1,9.19057608447883e-05
Klf5,Tnfaip3,9.56108655967911e-05
E2f7,Cnot6,0.00010012979462475207
Dnajc8,Patz1,0.00010128513579006627
Zfp711,Mex3b,0.00010384081307402657
Mageb16,Nr6a1,0.00010446902553023865
Rbmx2,Mynn,0.00010455065576149818
Nfasc,Carhsp1,0.00010514937535272253
