source,target,p-value,model
Nolc1,Ppil1,1.7502540642864814e-06,-1
Nr2c2,Atrx,1.7527995563072803e-06,-1
Ilf2,Dkc1,1.7592539687046399e-06,-1
Aebp2,Chd2,1.8952938438910872e-06,-1
Gm98,Eif2s2,1.9048805601886139e-06,-1
Ilf2,Tipin,1.961924481634753e-06,-1
Ing2,C030048B08Rik,2.072816002524943e-06,-1
Taf1d,Uqcrc2,2.1428989857908e-06,1
Hmgb1,Dek,2.1982599195833022e-06,-1
Zfp148,Zfp955b,2.19826657517372e-06,-1
Hmg20b,Rwdd4a,2.2458976993075536e-06,-1
Zfp191,4930430F08Rik,2.283918099486084e-06,-1
Zfp386,Cwc27,2.2913197709345424e-06,-1
Epas1,Gja4,2.2964533910682416e-06,-1
Atoh8,Gpr182,2.305452812087312e-06,-1
Pcgf6,Tbc1d24,2.314600287846346e-06,1
Gtf2e1,Rnmt,2.3692754979690996e-06,-1
Spata24,Eps8l2,2.3961603847610632e-06,1
Safb,Cyb5d2,2.424077540598019e-06,-1
Irf1,BC006779,2.5081812494865218e-06,-1
Mybbp1a,Dhx29,2.5559428685613626e-06,-1
Nfkb2,Zfp335,2.5841516647145254e-06,1
Snapc4,Polr1a,2.591632821121989e-06,-1
Zfp161,BC046331,2.6460307686182514e-06,1
Snai2,Wwtr1,2.7591391824983785e-06,-1
Phf21a,Git2,2.9432462299016047e-06,-1
Bdp1,Nemf,2.9802518999114144e-06,1
Naca,Snrpg,3.045293847023129e-06,-1
Lin54,Zfp53,3.136880833010606e-06,-1
Aebp2,1200014J11Rik,3.1868610672313216e-06,-1
Stat1,AW112010,3.355306628034919e-06,1
Tcf7l2,2610528J11Rik,3.403196879997289e-06,-1
Zbtb16,Pon1,3.4912284859999334e-06,-1
Zscan12,Rpap2,3.4957994706528155e-06,-1
Sin3a,Ddx11,3.5584426933684613e-06,1
Hnf4a,Eps8l2,3.58184641679911e-06,-1
Zfp513,Ciz1,3.66094141021996e-06,-1
Hmgb1,Hmgn2,3.6628505982194957e-06,-1
Arid4b,Rsrc2,3.6657964283868436e-06,1
Zkscan14,Tbc1d24,3.7989605593071957e-06,1
Hnf1b,Dsp,3.893567541570058e-06,-1
Hnf1b,Tcf7l2,3.957550252235269e-06,-1
Sarnp,Cnbp,3.9972125127815184e-06,-1
Klf9,H2afx,4.006890273088516e-06,-1
Wbp7,Vps72,4.0135758858229845e-06,-1
Cnbp,Uba2,4.099381754442846e-06,-1
App,Elovl2,4.224019342515539e-06,-1
Ddx1,Bms1,4.478464119917585e-06,-1
Bcor,Cstf2t,4.502126824389063e-06,-1
Kdm1a,Snrnp40,4.502921666546816e-06,-1
Taf2,Adnp2,4.531768675413604e-06,-1
Tbl1xr1,Hltf,4.672652021756744e-06,-1
Gtf2b,Lsm2,4.723810387964587e-06,1
Tbl1xr1,Slmap,4.880116531032456e-06,-1
Nr1i2,Abcc3,4.880830496816602e-06,1
Zhx3,Gckr,4.8876993300420236e-06,-1
Esr1,Pter,4.944343489745116e-06,-1
Drap1,Mkl1,5.1559847185832306e-06,-1
Irf6,2310030G06Rik,5.199929914178353e-06,-1
Drap1,Nr1h2,5.274256018181817e-06,-1
Vps72,Rbck1,5.3627332199573885e-06,-1
Rbck1,Vps72,5.3627332199574384e-06,-1
Naca,Snrpd1,5.4757461056616045e-06,-1
Yy1,Ndufs5,5.599254091083572e-06,-1
Psip1,Ncbp2,5.698126130756522e-06,-1
Zfp39,Sub1,5.736723571546651e-06,-1
Zzz3,Snip1,5.770082006415605e-06,-1
Zbtb16,Itih4,5.842904605514023e-06,-1
Hltf,Cog5,5.938246921709264e-06,1
Cnbp,Xpo1,5.958938609454652e-06,-1
Hdac3,Tcp11l2,6.029878758520569e-06,-1
Zbtb16,F7,6.1405337463559945e-06,-1
Srebf2,Mark2,6.212037187121533e-06,-1
Rfxap,Nmral1,6.275500155653408e-06,1
Hnf4a,Pyroxd2,6.3036630320411065e-06,-1
Lin54,Npat,6.815392498855057e-06,-1
Mxd4,Npc2,7.0366298462224755e-06,1
Nr2c2,Csnk2a1,7.37289306167365e-06,-1
Rbbp8,Ptprb,7.426771355743298e-06,-1
Irf7,Rtp4,7.494777681408282e-06,1
Rtf1,Atf1,7.540277955387226e-06,-1
Phf21a,Mysm1,7.576210433079957e-06,-1
Mysm1,Phf21a,7.576210433079957e-06,-1
Irf2,Mob3c,7.69212894959134e-06,-1
Lin54,Prpf38b,7.732097622107445e-06,-1
Irf2,BC006779,7.926393093392718e-06,1
Hnf4a,Hsd3b3,7.959808688981446e-06,-1
Nfat5,Pan3,8.04417964968333e-06,-1
Zfp1,Hnrnpd,8.055052512314968e-06,-1
Hnrnpd,Zfp1,8.055052512315317e-06,-1
Srrt,Rab32,8.083367315553372e-06,-1
Zhx3,Akr1c20,8.16768165527783e-06,-1
Rnf141,Nxt2,8.240364164068154e-06,-1
Zkscan6,Zcchc2,8.36731703710366e-06,-1
Zhx3,Slc27a5,8.47530255406874e-06,-1
Phf21a,Rsbn1,8.610390419868364e-06,-1
Tead3,Sdccag8,8.756526237144854e-06,-1
Zfp263,Zcchc2,8.817123015449654e-06,-1
Zfp39,Cep63,8.999371491577614e-06,-1
Irf7,Pigr,9.023241995951498e-06,1
Whsc1,Smpdl3a,9.148831256844326e-06,-1
Klf9,Tdg,9.166134949068994e-06,-1
Vps72,Arid1a,9.19081561135722e-06,1
Zbtb16,Aox3,9.220593928277127e-06,-1
Irf6,Rassf6,9.229600561802138e-06,1
Zfp326,Srsf7,9.2555452658807e-06,-1
Smarcc1,Nup155,9.68415374481109e-06,-1
Gtf2e1,Prpf38a,9.714430291539342e-06,-1
Irf2,Cd52,9.724791972293654e-06,1
Trp53,Trmt2a,9.869910573411098e-06,-1
Suz12,Terf1,9.96793699548739e-06,-1
Bahd1,Ccbl2,1.007165171318745e-05,-1
Maf1,Hrsp12,1.0209299914310968e-05,1
Ssrp1,Anapc5,1.023345060773982e-05,1
Hmgb1,Cdk4,1.0415641575601296e-05,-1
Rfxank,Il17rc,1.0557652197752844e-05,1
Tcf7l2,Tjp3,1.0563184861422167e-05,-1
Chd1,Cdk12,1.069833114158244e-05,-1
Trim27,Ddx11,1.0899837417781727e-05,-1
Hmg20b,Asna1,1.1240073061437692e-05,-1
Mier1,Pigr,1.1311846361532894e-05,-1
Trim33,Fam160b2,1.1358331204534863e-05,-1
Mynn,Zfp62,1.1447226513650658e-05,1
Thra,Terf1,1.1690294851415563e-05,1
Vps72,Ufm1,1.1848589931719859e-05,-1
Nr1h3,Prodh,1.1849875946502715e-05,1
Zbtb16,Cdc25a,1.1959998286067123e-05,1
Nr1h4,Hpd,1.197517312413384e-05,-1
Creb3l2,Akap1,1.2101016985208628e-05,1
Ilf2,Alyref,1.2241047909831679e-05,-1
App,Ddx11,1.231784760406408e-05,1
Hnf4a,Ceacam1,1.2358073265836819e-05,1
Srebf2,Dnm2,1.2366305915127584e-05,-1
Zfp292,Chd2,1.2776996595291491e-05,-1
Bcor,Rps3a,1.3160494724554218e-05,1
Nr1d2,Ptgr2,1.346973307929185e-05,1
App,Vamp3,1.3761338410027923e-05,-1
Vps72,Mark2,1.3805764829349394e-05,-1
Hnf4a,Nlrp6,1.4096664488741737e-05,-1
Irf9,Pon2,1.4700859888783172e-05,-1
Kdm5a,Birc6,1.472123742809912e-05,-1
Hnf4a,Papss2,1.5103279923422137e-05,-1
Hnf1b,Aadat,1.5390575995501665e-05,1
Srrt,Akap8,1.5756535429432778e-05,-1
Hdac3,Zbtb4,1.5770966267850712e-05,-1
Hmg20b,Bsg,1.607283054425546e-05,-1
Foxj2,Prkce,1.6180007124690646e-05,-1
Creb3l2,Ethe1,1.625611385586628e-05,-1
Ubp1,Rpl41,1.6685282896522428e-05,-1
Klf9,Rfc5,1.7123415373799994e-05,-1
Trim28,Ccdc90a,1.7215901098647085e-05,-1
Rxrg,Tmem128,1.7235533624565664e-05,-1
Hnf4a,Treh,1.7310262034406213e-05,-1
Kdm1a,Orc6,1.7373246525405465e-05,-1
Kdm1a,Cox7a2l,1.8010574370644012e-05,1
Mbd3,Ndufs5,1.8051209155386065e-05,1
Smarcc1,Kpnb1,1.82538309625725e-05,-1
Nfe2l1,Cst3,1.8407483744910582e-05,-1
Ddx20,Ccdc90a,1.8893229360105798e-05,1
Mta2,Pxn,1.895699158086933e-05,-1
Pnn,Prpf4b,1.9284842859296873e-05,1
Irf7,Ifit1,1.95116863803843e-05,-1
Bcl3,Pigr,1.9650068643596785e-05,1
Zbtb6,Ier3ip1,1.9957547970965816e-05,-1
Dnajc2,Etf1,2.0792838555701528e-05,-1
Ash1l,Hectd1,2.0823762737880715e-05,-1
Nr1i2,Rassf6,2.2003276331845124e-05,-1
Pknox1,Rad23a,2.202008898955721e-05,-1
Pknox1,Wdr11,2.239317035618419e-05,-1
Klf9,Rora,2.245157209302423e-05,-1
Phf21a,Rere,2.2766732672246893e-05,1
Rere,Phf21a,2.2766732672246893e-05,1
Kdm1a,Eif3g,2.284046937976458e-05,-1
Men1,D17Wsu92e,2.3204531779346293e-05,1
Sall1,Hibch,2.3524056958940078e-05,-1
Tfam,2010305A19Rik,2.368880186326968e-05,-1
Nolc1,Kpnb1,2.404051873469761e-05,-1
Zhx3,Mug1,2.457448772455797e-05,-1
Zfp280c,Srsf10,2.4852709017970527e-05,-1
Yy1,Hnrpdl,2.4955806359720858e-05,-1
Arid4b,Prpf38b,2.5008240069134295e-05,1
Whsc1,Gstk1,2.530717299845152e-05,-1
Hdgf,Snx14,2.536679670878487e-05,1
Adnp2,Mtf2,2.567371549883366e-05,-1
Crebzf,Chd1,2.616642850426881e-05,-1
Nr1i2,Cyp3a13,2.691518822756085e-05,-1
Nr3c2,Tstd1,2.7466510805761348e-05,1
Stat5a,Rad23a,2.7480349859727385e-05,-1
Aebp2,Zw10,2.7659442020711507e-05,-1
Zhx3,Slc6a13,2.8373678517379866e-05,-1
Zzz3,Hnrnph1,2.872295610525017e-05,-1
Nr1h4,Acsm1,2.8900766291028127e-05,-1
Dmtf1,Foxn2,2.8943604327990157e-05,-1
Foxn2,Dmtf1,2.8943604327991807e-05,-1
Sin3a,Clp1,2.9107335400950456e-05,1
Drap1,Ufm1,2.9166656004845668e-05,-1
Wbp7,Ctdnep1,2.9563132536990248e-05,-1
Set,Fbl,2.9815175941515715e-05,-1
Rere,1600002H07Rik,3.0020326317578794e-05,-1
Zfp110,Adrbk1,3.0233576116458827e-05,-1
Snai2,D0H4S114,3.053629370878603e-05,-1
Zbtb16,Rfc5,3.073971222837604e-05,-1
Drap1,Eef1g,3.104444741608986e-05,1
Esr1,Egfr,3.138647317954302e-05,1
Tcf3,Rbck1,3.14418320670559e-05,-1
Rbck1,Tcf3,3.144183206705721e-05,-1
Elf2,Atrx,3.154354773959073e-05,1
Klf9,Mcm5,3.22533176798358e-05,-1
Nfkb1,Ehd4,3.351473324532831e-05,1
Zzz3,Rpl31,3.462271632233757e-05,-1
Sox6,Homer2,3.468340887372715e-05,-1
Epas1,Caskin2,3.592966311942971e-05,-1
Prdx5,Anapc5,3.6056801210248214e-05,1
Med6,C030048B08Rik,3.628821871812388e-05,1
Hmgb2,Mdc1,3.671887133438466e-05,1
Gtf2e1,Surf6,3.7309156589085467e-05,-1
Gtf2i,Ehmt2,3.739445821768547e-05,-1
Tbl1xr1,Lnpep,3.776213457584071e-05,-1
Zhx3,Dnase2b,3.8123414921548326e-05,-1
Zfx,Prmt10,3.813263574116899e-05,-1
Tmpo,G3bp1,3.83507442676513e-05,1
Adnp2,Smc2,3.835835178764006e-05,-1
Rxrg,Pgm2,3.85769464306693e-05,1
Rbck1,Sbf1,3.906651091595509e-05,-1
Zfp280d,Rbm5,3.909616100889409e-05,-1
Zfx,Papd4,3.9175623521716765e-05,1
Cnbp,Wdr43,3.927311210619992e-05,-1
Zfpm1,Khk,3.9546575130964673e-05,-1
Cnbp,Gnl3,3.9781426442551394e-05,-1
Klf9,Mad2l1,4.0061176933960594e-05,-1
Foxj2,Ppp1r12c,4.064889176026987e-05,-1
Irf2,Irf7,4.072390310140955e-05,1
Irf7,Irf2,4.072390310141254e-05,1
Stat1,Gsdmd,4.102419059462549e-05,1
E2f8,Eif1ad,4.145569290861054e-05,-1
Cnbp,Polr2b,4.224949708997367e-05,-1
Zfp653,Adprhl2,4.280837059875263e-05,-1
Vps72,Stt3a,4.381356316181076e-05,-1
Aebp2,Ubap2l,4.4146723863770086e-05,-1
Irf2,Nat2,4.4249790543554314e-05,1
Nr1i2,Ces1e,4.4450696988282386e-05,-1
Rxrg,Snta1,4.487718928072822e-05,-1
Zkscan14,2300009A05Rik,4.534383575038461e-05,1
Chd1,Pus3,4.5675730052421184e-05,-1
Vps72,Hcfc2,4.7100516236115406e-05,-1
Creb1,Aebp2,4.7672857460100855e-05,-1
Aebp2,Creb1,4.7672857460106086e-05,-1
Cnbp,Anp32e,4.7886689573281596e-05,-1
Chd8,Myo9b,4.822179726660534e-05,-1
Lin54,Phf6,4.868446744835409e-05,-1
Hnf4a,Afm,4.8714543251946616e-05,-1
Zhx3,Agxt,5.0075628479160564e-05,-1
Rtf1,Fam168b,5.041140354965413e-05,1
Mbd2,3830406C13Rik,5.067725161253483e-05,-1
Hlf,Acsm1,5.101637303737059e-05,-1
Zhx3,Apon,5.10470133347997e-05,-1
Hnf4a,Slc44a2,5.166539899601805e-05,1
Nr3c2,Tmem30b,5.172229023094524e-05,1
Phf21a,Rpl34,5.220065736104598e-05,1
Gabpa,Larp4,5.240414163332233e-05,-1
Erf,Cbfb,5.276376062272834e-05,-1
Irf2,Samd9l,5.3056611061765236e-05,1
Rest,Terf1,5.3600154360854694e-05,-1
Ilf2,Set,5.408502383128072e-05,-1
Set,Ilf2,5.408502383128072e-05,-1
Yap1,Lgr4,5.52862080860804e-05,-1
Nfic,Igfbp2,5.726920671300779e-05,-1
Set,Cyp4v3,5.755625418087232e-05,-1
Trim27,Rpl31,5.8061745256786484e-05,-1
Hnf4a,2200002D01Rik,5.9020646516383846e-05,-1
Kdm5a,Kdm6a,6.047840782606356e-05,-1
Vps72,Cog7,6.072999853018917e-05,-1
Junb,Rbbp5,6.170035297095555e-05,-1
Rbck1,Arpc4,6.25571352398566e-05,-1
Kdm5b,Nasp,6.4216129006712e-05,-1
Bdp1,Dcun1d5,6.445557271646905e-05,-1
Irf2,Lgals9,6.523842933274957e-05,1
Nfix,Cryab,6.590304222702388e-05,-1
Hsf1,Vps4b,6.60297730290636e-05,1
Cnbp,Rpl15,6.633760401831636e-05,-1
Zfp280c,Etaa1,6.703681328428237e-05,-1
Cebpa,C3,6.805971086112622e-05,-1
Sox6,Mid1ip1,6.875825538365714e-05,-1
Irf2,Ostf1,6.974345252955437e-05,1
Irf9,AW112010,6.98167450794081e-05,-1
Nkrf,Taf2,7.217306847972535e-05,1
Taf2,Nkrf,7.217306847972821e-05,1
Zkscan6,Ndufb9,7.307797973175226e-05,-1
Zfp217,Frg1,7.428823088151595e-05,-1
Drap1,Fam53a,7.527628171122998e-05,1
Maf1,Slc17a2,7.53477063831602e-05,1
Mta2,Dnajc12,7.683576746137817e-05,-1
Bahd1,Nit2,7.794780276406904e-05,-1
Hnf4a,Plekhg6,7.818091911155069e-05,-1
Cnbp,Gar1,7.900955440504392e-05,-1
Atoh8,Gsta3,7.931300721369055e-05,-1
Klf9,Rfc4,7.950815670218684e-05,-1
Bcor,Akap8,8.138394523815023e-05,-1
Trim28,Lmbrd1,8.14293573101842e-05,-1
Rtf1,Zfp317,8.15981604828858e-05,-1
Tbl1xr1,Nfatc3,8.16557071142558e-05,-1
Nfatc3,Tbl1xr1,8.165570711425718e-05,-1
Sall1,Cyp2j5,8.650791659512898e-05,1
Nfib,Ccdc80,8.763500792736723e-05,-1
Drap1,D17Wsu92e,8.931151281930625e-05,1
Med6,Wdr8,8.944869118539816e-05,1
Esr1,Ldhd,8.972818662350749e-05,1
Drap1,Cdc42bpb,9.130319316818355e-05,-1
Mbd3,2810428I15Rik,9.2130674784155e-05,1
Calcoco1,Klhl5,9.246067172967184e-05,-1
Nr1h3,S100a1,9.269247042681274e-05,1
Nr1i2,Ces1f,9.322714098729647e-05,-1
Nr1d2,Marcksl1,9.390803987848656e-05,1
Nr1d2,Marcksl1,9.390803987848656e-05,1
Ilf2,G3bp1,9.443616129468502e-05,-1
Drap1,Stt3a,9.452785848856252e-05,-1
Bcor,Ythdc1,9.483354191774368e-05,-1
Nr1i2,Vipr1,9.713061277215456e-05,-1
Nostrin,Vamp8,9.81101459201269e-05,-1
Naca,Psma2,9.854092024118164e-05,-1
Nr3c1,Ppp2r5a,0.00010031301450878565,-1
Pa2g4,Ttll12,0.00010087958599721053,1
Irf6,Dsp,0.00010158410821668379,-1
Hnf4a,Cideb,0.00010182621149128286,-1
Rfxap,1110008L16Rik,0.00010236159398727136,1
Gtf2e2,Dis3,0.00010409548415583169,-1
Mll2,Atg12,0.00010429232076006281,-1
Epas1,Calcrl,0.00010461990372263259,-1
Nono,Actl6a,0.00010524767765903501,1
Zbtb16,Mad2l1,0.0001052538636655228,-1
Adnp2,Taf1d,0.00010551121688625785,-1
Rbmx,Cenpc1,0.0001056840144521315,-1
Gtf2e1,Orc4,0.00010580161213616969,-1
Gtf2f2,Snrk,0.00010604331558411097,-1
Ahctf1,Nxf1,0.0001061486705339275,-1
Klf9,Mcm7,0.00010654215734288038,-1
Ppp1r8,Fbxl20,0.00010764824579355899,1
Drap1,Rpl31,0.0001081660240429419,1
Klf9,Fen1,0.00010864748552764877,-1
Hsf1,Dctn2,0.00010903517785945301,1
Whsc1,Ctss,0.00010989516447117322,-1
Zfp384,Eif3e,0.00011210954376362075,-1
Nr1h4,Ceacam1,0.00011679756944714645,-1
Med6,Zfp930,0.00011697248343175291,1
Cnbp,Rnps1,0.00011721587065015139,-1
Zkscan14,Aptx,0.00011749999127137344,1
Phf21a,Sf3b1,0.00011851700057749473,-1
Hnf4a,Spp2,0.00011870904777060926,-1
Hnf1b,2810025M15Rik,0.00011889013783596563,-1
Kdm5a,Krit1,0.00011909957739016646,1
Tmf1,Arhgap5,0.0001197043884212843,-1
Grlf1,Bbc3,0.00011993322923887616,-1
Gtf2e2,Nup43,0.00012056332907295334,-1
Zfp110,Pcbd2,0.00012226031221660198,-1
Yy1,Vps4b,0.00012294880779270296,-1
Lin54,Tbk1,0.00012461277147160062,-1
Bclaf1,Ncapd3,0.0001246299410970423,-1
Zzz3,Hnrnpa3,0.00012481917095477383,-1
Zfp110,Pik3r2,0.00012575221506702628,1
Tmf1,Ppp3cb,0.0001264030902480942,-1
Bcor,Sumo1,0.00012652652738383893,-1
Nr1h2,Extl2,0.0001285067704933602,-1
Hnf4a,Golt1a,0.00012931917010072718,-1
Hnf4a,Slc22a1,0.00013013341319441255,-1
Zfp553,Wdr46,0.0001315981031962049,-1
Rbck1,8430410K20Rik,0.0001321388075238549,-1
Smarcc1,Hmgb2,0.00013247796861847597,-1
Foxp4,Samd4b,0.00013317319197117316,1
Zfp260,Zfp62,0.0001336385813350322,-1
Chd1,Rprd2,0.0001350006470065452,-1
Foxn2,Utp11l,0.0001356424053389059,-1
Ppargc1a,Entpd8,0.00013717554329639373,1
Hnf4a,Agxt2,0.0001371790583316029,-1
Zfp768,Mtfp1,0.00013965745873668696,1
Rnf4,Kpna1,0.00014099121531272187,-1
Klf13,Spast,0.0001410106341745304,-1
Nfe2l2,Ces2e,0.00014354806570501442,-1
Srebf2,Xpot,0.00014409663005280515,-1
Nr3c2,Cldn3,0.0001459438656430845,1
Aebp2,Kdm5a,0.00014803238962136423,1
Irf6,Tjp3,0.00014826624218890137,-1
Yy1,Akap8,0.0001487784066510773,-1
Ddx1,Gemin6,0.00015016124829617835,-1
Dnmt1,Stmn1,0.0001502231620107528,1
Lin54,Fubp1,0.0001512608266218382,-1
Dnmt1,Rps25,0.00015176639408700544,-1
Bdp1,Pdcd10,0.00015364910513136456,-1
Zfp654,Usp45,0.00015369375029422247,1
Ctnnb1,Setd6,0.00015471269025092127,-1
Zbtb16,Cp,0.0001561975872185688,-1
Zfp800,Asxl2,0.0001595389010132543,-1
Ppp1r8,Ilf2,0.00015961045559344104,-1
Ilf2,Ppp1r8,0.00015961045559344383,-1
Gtf2e2,1700029F09Rik,0.00015965805724582664,-1
Naca,Hnrnpu,0.00015993046073829438,1
Ssrp1,Cpeb4,0.00016036147874570186,1
Mybbp1a,Supv3l1,0.00016066776207207393,-1
Hnf1b,Slc17a3,0.00016256113451979537,1
Gtf2e2,Xpo1,0.00016293777014218295,-1
Crebbp,Atrx,0.00016352340789774618,-1
Nfkb2,Hmg20b,0.0001640472573522349,1
Nr1h3,C3,0.00016529640841293498,-1
Mbd3,Timm13,0.00016573318615241525,1
Nr1i2,Ceacam1,0.00016761012200896126,-1
Phf5a,Clns1a,0.00016765012954780216,-1
Ilf2,Nvl,0.0001714781615907005,-1
Zfp280c,Msh6,0.00017175441202356838,-1
Taf13,Dctn2,0.00017203846371451306,-1
Zzz3,Srsf7,0.00017270014576244315,-1
Taf5,Gins1,0.00017312967259680798,-1
Nostrin,Nmi,0.0001736398127862783,-1
Taf13,Ppp2ca,0.00017437507255990315,-1
Drap1,Cdc34,0.00017486763820760636,1
Zfp217,Ddb2,0.00017530968428731966,-1
Zfp161,Ids,0.00017730113209806487,-1
Creb3l2,Saa1,0.00017792567271890326,-1
Gtf2f1,Ctso,0.0001781438196945331,-1
Ilf2,Rrm2,0.0001802965914914796,-1
Zfp292,Zcchc11,0.00018115492728369026,-1
Klf9,Cfh,0.00018135095158589788,-1
Zhx3,Slc10a1,0.0001815816261225734,-1
Zzz3,Hmgn1,0.0001818461624153829,-1
Ilf2,Erh,0.00018337555402591946,-1
Tfdp1,Ncapd3,0.0001835196930841247,1
Tcf7l2,2810025M15Rik,0.0001855052251410938,1
Zfp110,4930453N24Rik,0.0001865574238521355,-1
Ncor2,Tpk1,0.00018659588673904852,-1
Klf9,Rrm1,0.0001895934763294206,-1
Stat1,Ifi35,0.00019028269453925343,-1
Zkscan14,Fbxo4,0.00019091659367683663,1
Zkscan1,Nmnat1,0.00019107091330508547,-1
Nkap,Cwc27,0.00019143974342569617,-1
Wbp7,Ankrd13a,0.000193100852184028,-1
Bclaf1,Ccar1,0.0001955673013181347,1
Esr1,Keg1,0.0001959031833627034,1
Zhx3,C8a,0.00019608203924273768,-1
Drap1,Dctn1,0.00019778783392017282,-1
Zfp280c,Nup160,0.0001983238564451022,-1
Pias4,Il17rc,0.00019858490691502024,1
Zfml,Tgs1,0.00019873378898539382,-1
Nr3c2,Limd2,0.00019967862785585935,-1
Klf9,Mcm3,0.00020051258933682345,-1
Cebpa,Sult1a1,0.00020076933202391406,-1
Zfp326,Luc7l3,0.00020123989969331792,1
Phb,Fam63b,0.000201772698856597,-1
Klf9,Mcm2,0.00020234122109906007,-1
Mybbp1a,Rrp12,0.00020294554997382384,-1
Gtf2e1,9430016H08Rik,0.00020457932882369956,1
Nr1i2,Tjp3,0.0002047924696366316,-1
Safb,Sac3d1,0.00021032570376147244,-1
Hnf4a,F13b,0.0002111161673110984,-1
Phf21a,Chd2,0.000211960004788498,-1
Nr1h4,2200002D01Rik,0.00021290926945953978,-1
Tcf7l2,Ceacam1,0.00021292708651546912,-1
Thra,Nfib,0.00021572338097748645,-1
Nr1i2,Rfk,0.00021747341540025338,1
Thrb,Glyctk,0.0002176400392623378,-1
Yap1,Col6a1,0.00022054572232171416,-1
E2f3,E2f8,0.00022274347839503747,-1
E2f8,E2f3,0.00022274347839504555,-1
Fubp1,Narg2,0.00022331117197063247,-1
Drap1,Arpc5l,0.00022376135847491368,-1
Sra1,Alkbh7,0.00022566726170199157,-1
Thra,Exosc3,0.00022601258094748016,1
Zbtb16,Errfi1,0.0002261913523500842,-1
Hnf4a,Bhmt2,0.00022787365771791376,-1
App,Ezr,0.0002284908170470019,-1
Chd1,Zdhhc20,0.0002296604323878212,-1
Mlx,Ceacam1,0.00022970735950729172,1
Ppargc1a,Nlrp6,0.00023028196423876797,1
Nkrf,Zrsr2,0.00023037163974007975,-1
Zhx3,Slc17a3,0.00023042237555652035,-1
Sall1,Acnat2,0.000231948419803161,1
Hsf1,Ube2o,0.00023208258787112864,1
Dedd2,Cyp4f13,0.00023215612484473244,-1
Zfp93,Tsr2,0.00023613813519769404,-1
Hmgb1,Rps8,0.00023629944798336618,-1
Ruvbl2,Man1a,0.00023707307062561142,1
Cnbp,Hnrnpm,0.00023781593251252675,-1
Hnf4a,Cyp2j5,0.00023915641905192058,-1
Tcf7l2,Sult1b1,0.00023924632072615717,-1
Nr1i2,Ppp1r1b,0.0002399359921182858,-1
Rbbp8,Abca8a,0.00024013790608961322,-1
Zfp280d,Phf21a,0.00024122257494055572,-1
Phf21a,Zfp280d,0.00024122257494055572,-1
Lmo4,Sav1,0.00024169101203464454,1
Zfp384,Zkscan6,0.00024288625743382634,1
Hnf4a,Ppp1r1b,0.0002429055943447334,-1
Hnf4a,Aldh8a1,0.00024299021488742814,-1
Snapc4,Gcn1l1,0.00024309840638652523,-1
Zfp292,Nipbl,0.00024376504410061252,-1
Yy1,Fip1l1,0.00024403419704195018,-1
Atf6b,Mtmr2,0.0002447501194932761,1
Gtf2e1,Ddx11,0.00024537842143569193,1
Gtf2f2,Prmt10,0.0002462562929935118,1
Pml,Morc3,0.000246898575818342,-1
Hnf4a,Rassf6,0.0002482006353581664,1
Cnbp,Nap1l1,0.0002486014645342466,-1
Thra,Aasdhppt,0.00024863304639920143,1
Set,Rps19,0.00024964994074449696,-1
